"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Broodjes";"Broodje Bal (in jus)";"5.00";"42.50";"39.00";"3.50";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"6.00";"49.50";"45.42";"4.08";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"6.00";"37.50";"34.38";"3.12";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"23.00";"136.85";"125.58";"11.27";"9.00";"0.00"
"Broodjes";"Pretzel Mortadella";"10.00";"85.00";"78.00";"7.00";"9.00";"0.00"
"Broodjes";"Tafelbroodje";"2.00";"1.90";"1.74";"0.16";"9.00";"0.00"
"Gebak";"Aardbei plaatgebak";"8.00";"44.00";"40.40";"3.60";"9.00";"0.00"
"Gebak";"American Cookie (voorverpakt)";"2.00";"5.90";"5.42";"0.48";"9.00";"0.00"
"Gebak";"Appelflap";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Gebak";"Appeltaart";"4.00";"17.00";"15.60";"1.40";"9.00";"0.00"
"Gebak";"Carrot Cake";"10.00";"39.50";"36.20";"3.30";"9.00";"0.00"
"Gebak";"Gevulde Koek";"2.00";"6.20";"5.68";"0.52";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"20.00";"105.00";"96.40";"8.60";"9.00";"0.00"
"Gebak";"Slagroom";"3.00";"1.50";"1.38";"0.12";"9.00";"0.00"
"Ijs";"Calippo cola";"2.00";"3.90";"3.58";"0.32";"9.00";"0.00"
"Kleine trek";"Kaasswirl";"5.00";"19.75";"18.10";"1.65";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"16.00";"63.20";"57.92";"5.28";"9.00";"0.00"
"Koude Dranken";"Bitter Lemon";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"2.00";"6.70";"6.14";"0.56";"9.00";"0.00"
"Koude Dranken";"Chocomel";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Fanta";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Fristi";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Rivella ";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"1.00";"3.75";"3.44";"0.31";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"3.00";"35.85";"32.88";"2.97";"9.00";"0.00"
"Snacks";"Kroket";"3.00";"11.40";"10.47";"0.93";"9.00";"0.00"
"Soepen";"Seizoenssoep";"9.00";"67.50";"61.92";"5.58";"9.00";"0.00"
"Soepen";"Tomatensoep";"18.00";"125.10";"114.84";"10.26";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"44.00";"154.00";"141.24";"12.76";"9.00";"0.00"
"Warme Dranken";"Dubbele Espresso ";"3.00";"13.50";"12.39";"1.11";"9.00";"0.00"
"Warme Dranken";"Koffie";"52.00";"169.00";"154.96";"14.04";"9.00";"0.00"
"Warme Dranken";"Koffie Verkeerd";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"5.00";"21.25";"19.50";"1.75";"9.00";"0.00"
"Warme Dranken";"Thee";"18.00";"58.50";"53.64";"4.86";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"2.00";"7.90";"7.24";"0.66";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"1.00";"3.95";"3.62";"0.33";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"9.00";"29.25";"26.82";"2.43";"9.00";"0.00"
"Wijn";"Witte Wijn - Mr Paul | Sauvignon Blanc";"1.00";"6.95";"5.74";"1.21";"21.00";"0.00"
"Wraps";"Wrap Zalm";"8.00";"58.00";"53.20";"4.80";"9.00";"0.00"
