"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Leffe Blond";"3.00";"14.25";"11.79";"2.46";"21.00";"0.00"
"Bier";"Warsteiner";"4.00";"15.00";"12.40";"2.60";"21.00";"0.00"
"Broodjes";"Broodje Bal (in jus)";"7.00";"59.50";"54.60";"4.90";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"27.00";"222.75";"204.39";"18.36";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"8.00";"50.00";"45.84";"4.16";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"23.00";"136.85";"125.58";"11.27";"9.00";"0.00"
"Broodjes";"Pretzel Mortadella";"3.00";"25.50";"23.40";"2.10";"9.00";"0.00"
"Gebak";"Aardbei plaatgebak";"15.00";"82.50";"75.75";"6.75";"9.00";"0.00"
"Gebak";"American Cookie (voorverpakt)";"1.00";"2.95";"2.71";"0.24";"9.00";"0.00"
"Gebak";"Appelflap";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Gebak";"Appeltaart";"11.00";"46.75";"42.90";"3.85";"9.00";"0.00"
"Gebak";"Carrot Cake";"4.00";"15.80";"14.48";"1.32";"9.00";"0.00"
"Gebak";"Gevulde Koek";"3.00";"9.30";"8.52";"0.78";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"24.00";"126.00";"115.67";"10.33";"9.00";"0.00"
"Gebak";"Slagroom";"5.00";"2.50";"2.30";"0.20";"9.00";"0.00"
"Ijs";"Magnum Classic";"5.00";"17.50";"16.05";"1.45";"9.00";"0.00"
"Ijs";"Magnum White";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Ijs";"Solero";"1.00";"2.95";"2.71";"0.24";"9.00";"0.00"
"Ijs";"Twister Marshmallow";"2.00";"3.50";"3.22";"0.28";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"15.00";"59.25";"54.30";"4.95";"9.00";"0.00"
"Koude Dranken";"Bitter Lemon";"8.00";"26.00";"23.84";"2.16";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"19.00";"63.65";"58.33";"5.32";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"14.00";"45.50";"41.72";"3.78";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Fanta";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Rivella ";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"6.00";"21.00";"19.26";"1.74";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"6.00";"21.00";"19.26";"1.74";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"5.00";"17.50";"16.05";"1.45";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"6.00";"21.00";"19.26";"1.74";"9.00";"0.00"
"Koude Dranken";"Tonic";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"5.00";"23.75";"21.80";"1.95";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"2.00";"7.50";"6.88";"0.62";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"3.00";"35.85";"32.88";"2.97";"9.00";"0.00"
"Snacks";"Fritessaus zakje ";"1.00";"0.75";"0.69";"0.06";"9.00";"0.00"
"Snacks";"Kroket";"1.00";"3.80";"3.49";"0.31";"9.00";"0.00"
"Snacks";"Mosterd zakje";"1.00";"0.50";"0.46";"0.04";"9.00";"0.00"
"Soepen";"Seizoenssoep";"11.00";"82.50";"75.68";"6.82";"9.00";"0.00"
"Soepen";"Tomatensoep";"10.00";"69.50";"63.80";"5.70";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"41.00";"143.50";"131.61";"11.89";"9.00";"0.00"
"Warme Dranken";"Dubbele Espresso ";"1.00";"4.50";"4.13";"0.37";"9.00";"0.00"
"Warme Dranken";"Espresso";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Warme Dranken";"Koffie";"57.00";"185.25";"169.87";"15.38";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"11.00";"46.75";"42.90";"3.85";"9.00";"0.00"
"Warme Dranken";"Thee";"20.00";"65.00";"59.60";"5.40";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"6.00";"23.70";"21.72";"1.98";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"2.00";"7.90";"7.24";"0.66";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Wijn";"Rosé Wijn - Mr Paul | Cinsualt Rosé";"1.00";"6.95";"5.74";"1.21";"21.00";"0.00"
"Wraps";"Wrap Zalm";"19.00";"137.75";"126.35";"11.40";"9.00";"0.00"
