"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Leffe Blond";"10.00";"45.60";"37.72";"7.88";"21.00";"1.90"
"Bier";"Liefmans Fruitesse";"4.00";"18.05";"14.93";"3.12";"21.00";"0.95"
"Bier";"Warsteiner";"7.00";"25.50";"21.08";"4.42";"21.00";"0.75"
"Broodjes";"Broodje Bal (in jus)";"8.00";"61.20";"56.16";"5.04";"9.00";"6.80"
"Broodjes";"Broodje Gegrilde Groente";"12.00";"99.00";"90.84";"8.16";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"12.00";"75.00";"68.76";"6.24";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"40.00";"276.61";"253.92";"22.69";"9.00";"1.39"
"Broodjes";"Pretzel Mortadella";"7.00";"59.50";"54.60";"4.90";"9.00";"0.00"
"Broodjes";"Tafelbroodje";"1.00";"0.95";"0.87";"0.08";"9.00";"0.00"
"Gebak";"American Cookie (voorverpakt)";"2.00";"5.90";"5.42";"0.48";"9.00";"0.00"
"Gebak";"Appelflap";"6.00";"18.85";"17.29";"1.56";"9.00";"0.65"
"Gebak";"Appeltaart";"25.00";"106.25";"97.50";"8.75";"9.00";"0.00"
"Gebak";"Carrot Cake";"13.00";"50.56";"46.34";"4.22";"9.00";"0.79"
"Gebak";"Gevulde Koek";"3.00";"9.30";"8.52";"0.78";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"19.00";"98.70";"90.61";"8.09";"9.00";"1.05"
"Gebak";"Plaatgebak  (vegan,  lactosearm)";"8.00";"37.05";"34.01";"3.04";"9.00";"0.95"
"Gebak";"Slagroom";"9.00";"4.50";"4.14";"0.36";"9.00";"0.00"
"Ijs";"Cornetto";"3.00";"7.50";"6.87";"0.63";"9.00";"0.00"
"Ijs";"Magnum Almond vegan";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Ijs";"Magnum Classic";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Ijs";"Solero";"1.00";"2.95";"2.71";"0.24";"9.00";"0.00"
"Ijs";"Twister Marshmallow";"2.00";"2.62";"2.40";"0.22";"9.00";"0.88"
"Kleine trek";"Saucijzenbroodje";"16.00";"62.41";"57.20";"5.21";"9.00";"0.79"
"Koude Dranken";"Bitter Lemon";"15.00";"48.75";"44.70";"4.05";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"19.00";"62.31";"57.11";"5.20";"9.00";"1.34"
"Koude Dranken";"Chaudfontaine Rood";"10.00";"32.50";"29.80";"2.70";"9.00";"0.00"
"Koude Dranken";"Chocomel";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"8.00";"24.70";"22.66";"2.04";"9.00";"1.30"
"Koude Dranken";"Coca Cola Zero";"10.00";"32.50";"29.80";"2.70";"9.00";"0.00"
"Koude Dranken";"Fanta";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Fristi";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"9.00";"29.25";"26.82";"2.43";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Rivella ";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"6.00";"21.00";"19.26";"1.74";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"6.00";"19.60";"17.98";"1.62";"9.00";"1.40"
"Koude Dranken";"Schulp | Appel/Kersen";"5.00";"17.50";"16.05";"1.45";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Koude Dranken";"Tonic";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"8.00";"36.10";"33.14";"2.96";"9.00";"1.90"
"Non-alcoholische Dranken";"Warsteiner 0.0";"7.00";"24.75";"22.70";"2.05";"9.00";"1.50"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"4.00";"15.00";"13.76";"1.24";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"10.00";"119.50";"109.60";"9.90";"9.00";"0.00"
"Snacks";"Kroket";"5.00";"19.00";"17.45";"1.55";"9.00";"0.00"
"Snoep";"Chips";"4.00";"7.80";"7.16";"0.64";"9.00";"0.00"
"Soepen";"Seizoenssoep";"16.00";"120.00";"110.08";"9.92";"9.00";"0.00"
"Soepen";"Tomatensoep";"10.00";"69.50";"63.80";"5.70";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"67.00";"231.00";"211.87";"19.13";"9.00";"3.50"
"Warme Dranken";"Koffie";"40.00";"128.05";"117.43";"10.62";"9.00";"1.95"
"Warme Dranken";"Koffie Verkeerd";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"20.00";"80.75";"74.10";"6.65";"9.00";"4.25"
"Warme Dranken";"Thee";"16.00";"52.00";"47.68";"4.32";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"8.00";"31.60";"28.96";"2.64";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"6.00";"23.70";"21.72";"1.98";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Wijn";"Rode Wijn - Mr Paul | Merlot";"1.00";"6.95";"5.74";"1.21";"21.00";"0.00"
"Wijn";"Rosé Wijn - Mr Paul | Cinsualt Rosé";"1.00";"6.95";"5.74";"1.21";"21.00";"0.00"
"Wijn";"Witte Wijn - Mr Paul | Sauvignon Blanc";"3.00";"20.85";"17.22";"3.63";"21.00";"0.00"
"Wraps";"Wrap Zalm";"26.00";"187.05";"171.57";"15.48";"9.00";"1.45"
