"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Leffe Blond";"3.00";"14.25";"11.79";"2.46";"21.00";"0.00"
"Bier";"Liefmans Fruitesse";"2.00";"9.50";"7.86";"1.64";"21.00";"0.00"
"Bier";"Warsteiner";"2.00";"7.50";"6.20";"1.30";"21.00";"0.00"
"Broodjes";"Broodje Bal (in jus)";"1.00";"8.50";"7.80";"0.70";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"19.00";"156.75";"143.83";"12.92";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"5.00";"31.25";"28.65";"2.60";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"37.00";"257.15";"236.06";"21.09";"9.00";"0.00"
"Broodjes";"Pretzel Mortadella";"14.00";"119.00";"109.20";"9.80";"9.00";"0.00"
"Broodjes";"Tafelbroodje";"3.00";"2.85";"2.61";"0.24";"9.00";"0.00"
"Gebak";"American Cookie (voorverpakt)";"9.00";"26.55";"24.39";"2.16";"9.00";"0.00"
"Gebak";"Appelflap";"8.00";"26.00";"23.84";"2.16";"9.00";"0.00"
"Gebak";"Appeltaart";"24.00";"102.00";"93.60";"8.40";"9.00";"0.00"
"Gebak";"Carrot Cake";"17.00";"67.15";"61.54";"5.61";"9.00";"0.00"
"Gebak";"Gevulde Koek";"3.00";"9.30";"8.52";"0.78";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"24.00";"126.00";"115.68";"10.32";"9.00";"0.00"
"Gebak";"Plaatgebak  (vegan,  lactosearm)";"12.00";"57.00";"52.32";"4.68";"9.00";"0.00"
"Gebak";"Slagroom";"13.00";"6.50";"5.98";"0.52";"9.00";"0.00"
"Ijs";"Calippo cola";"2.00";"3.90";"3.58";"0.32";"9.00";"0.00"
"Ijs";"Cornetto";"14.00";"35.00";"32.08";"2.92";"9.00";"0.00"
"Ijs";"Dracula";"3.00";"5.25";"4.83";"0.42";"9.00";"0.00"
"Ijs";"Magnum Classic";"3.00";"10.50";"9.63";"0.87";"9.00";"0.00"
"Ijs";"Magnum White";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Ijs";"Raket";"3.00";"5.25";"4.83";"0.42";"9.00";"0.00"
"Ijs";"Solero";"4.00";"11.80";"10.84";"0.96";"9.00";"0.00"
"Ijs";"Twister Marshmallow";"2.00";"3.50";"3.22";"0.28";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"20.00";"79.00";"72.42";"6.58";"9.00";"0.00"
"Koude Dranken";"Bitter Lemon";"13.00";"42.25";"38.74";"3.51";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"27.00";"90.45";"82.89";"7.56";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"10.00";"32.50";"29.80";"2.70";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"19.00";"61.75";"56.62";"5.13";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"10.00";"32.50";"29.80";"2.70";"9.00";"0.00"
"Koude Dranken";"Fanta";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Fristi";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"14.00";"45.50";"41.72";"3.78";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Rivella ";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"8.00";"28.00";"25.68";"2.32";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"5.00";"17.50";"16.05";"1.45";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"13.00";"45.50";"41.73";"3.77";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Koude Dranken";"Tonic";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"3.00";"14.25";"13.08";"1.17";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"1.00";"3.75";"3.44";"0.31";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"2.00";"7.50";"6.88";"0.62";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"11.00";"131.45";"120.56";"10.89";"9.00";"0.00"
"Snacks";"Kroket";"4.00";"15.20";"13.96";"1.24";"9.00";"0.00"
"Snoep";"Chips";"5.00";"9.75";"8.95";"0.80";"9.00";"0.00"
"Soepen";"Seizoenssoep";"7.00";"52.50";"48.16";"4.34";"9.00";"0.00"
"Soepen";"Tomatensoep";"8.00";"55.60";"51.04";"4.56";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"47.00";"164.50";"150.87";"13.63";"9.00";"0.00"
"Warme Dranken";"Dubbele Espresso ";"1.00";"4.50";"4.13";"0.37";"9.00";"0.00"
"Warme Dranken";"Koffie";"67.00";"216.12";"198.18";"17.94";"9.00";"1.63"
"Warme Dranken";"Koffie Verkeerd";"6.00";"21.00";"19.26";"1.74";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"7.00";"29.75";"27.30";"2.45";"9.00";"0.00"
"Warme Dranken";"Thee";"22.00";"71.50";"65.56";"5.94";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"3.00";"11.85";"10.86";"0.99";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"7.00";"27.65";"25.35";"2.30";"9.00";"0.00"
"Wijn";"Rosé Wijn - Mr Paul | Cinsualt Rosé";"1.00";"6.95";"5.74";"1.21";"21.00";"0.00"
"Wraps";"Wrap Zalm";"21.00";"150.44";"137.99";"12.45";"9.00";"1.81"
