"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Leffe Blond";"7.00";"30.40";"25.14";"5.26";"21.00";"2.85"
"Bier";"Warsteiner";"10.00";"36.00";"29.76";"6.24";"21.00";"1.50"
"Broodjes";"Broodje Bal (in jus)";"15.00";"127.50";"117.00";"10.50";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"19.00";"155.10";"142.32";"12.78";"9.00";"1.65"
"Broodjes";"Croissant (belegd)";"5.00";"31.25";"28.65";"2.60";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"25.00";"148.75";"136.50";"12.25";"9.00";"0.00"
"Broodjes";"Pretzel Mortadella";"5.00";"42.50";"39.00";"3.50";"9.00";"0.00"
"Gebak";"Aardbei plaatgebak";"10.00";"52.80";"48.48";"4.32";"9.00";"2.20"
"Gebak";"American Cookie (voorverpakt)";"2.00";"5.90";"5.42";"0.48";"9.00";"0.00"
"Gebak";"Appelflap";"7.00";"22.10";"20.27";"1.83";"9.00";"0.65"
"Gebak";"Appeltaart";"13.00";"54.40";"49.92";"4.48";"9.00";"0.85"
"Gebak";"Carrot Cake";"7.00";"26.07";"23.90";"2.17";"9.00";"1.58"
"Gebak";"Gevulde Koek";"3.00";"8.68";"7.96";"0.72";"9.00";"0.62"
"Gebak";"Meringue  (glutenarm)";"37.00";"189.00";"173.49";"15.51";"9.00";"5.25"
"Gebak";"Plaatgebak  (vegan,  lactosearm)";"4.00";"19.00";"17.44";"1.56";"9.00";"0.00"
"Gebak";"Slagroom";"10.00";"4.90";"4.51";"0.39";"9.00";"0.10"
"Ijs";"Cornetto";"1.00";"2.50";"2.29";"0.21";"9.00";"0.00"
"Ijs";"Magnum Classic";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Ijs";"Solero";"1.00";"2.95";"2.71";"0.24";"9.00";"0.00"
"Kleine trek";"Kaasbroodje";"1.00";"3.95";"3.62";"0.33";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"29.00";"112.97";"103.54";"9.43";"9.00";"1.58"
"Koude Dranken";"Bitter Lemon";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"7.00";"22.11";"20.27";"1.84";"9.00";"1.34"
"Koude Dranken";"Chaudfontaine Rood";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Koude Dranken";"Chocomel";"3.00";"9.10";"8.35";"0.75";"9.00";"0.65"
"Koude Dranken";"Coca Cola";"7.00";"22.10";"20.27";"1.83";"9.00";"0.65"
