"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Warsteiner";"1.00";"3.75";"3.10";"0.65";"21.00";"0.00"
"Broodjes";"Broodje Bal (in jus)";"9.00";"76.50";"70.20";"6.30";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"9.00";"74.25";"68.13";"6.12";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"6.00";"37.50";"34.38";"3.12";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"7.00";"48.65";"44.66";"3.99";"9.00";"0.00"
"Broodjes";"Pretzel Mortadella";"8.00";"68.00";"62.40";"5.60";"9.00";"0.00"
"Broodjes";"Tafelbroodje";"2.00";"1.90";"1.74";"0.16";"9.00";"0.00"
"Gebak";"American Cookie (voorverpakt)";"3.00";"8.85";"8.13";"0.72";"9.00";"0.00"
"Gebak";"Appelflap";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Gebak";"Appeltaart";"10.00";"42.50";"39.00";"3.50";"9.00";"0.00"
"Gebak";"Carrot Cake";"10.00";"39.50";"36.20";"3.30";"9.00";"0.00"
"Gebak";"Gevulde Koek";"2.00";"6.20";"5.68";"0.52";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"6.00";"31.50";"28.92";"2.58";"9.00";"0.00"
"Gebak";"Plaatgebak  (vegan,  lactosearm)";"5.00";"23.75";"21.80";"1.95";"9.00";"0.00"
"Gebak";"Slagroom";"1.00";"0.50";"0.46";"0.04";"9.00";"0.00"
"Ijs";"Cornetto";"1.00";"2.50";"2.29";"0.21";"9.00";"0.00"
"Ijs";"Twister Marshmallow";"2.00";"3.50";"3.22";"0.28";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"14.00";"55.30";"50.68";"4.62";"9.00";"0.00"
"Koude Dranken";"Bitter Lemon";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"6.00";"20.10";"18.42";"1.68";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Chocomel";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Fanta";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Koude Dranken";"Pink Aromatic Berries";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Rivella ";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"7.00";"24.50";"22.47";"2.03";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"3.00";"14.25";"13.08";"1.17";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"1.00";"3.75";"3.44";"0.31";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"6.00";"71.70";"65.76";"5.94";"9.00";"0.00"
"Snacks";"Fritessaus zakje ";"1.00";"0.75";"0.69";"0.06";"9.00";"0.00"
"Snacks";"Ketchup zakje";"1.00";"0.75";"0.69";"0.06";"9.00";"0.00"
"Snacks";"Kroket";"1.00";"3.80";"3.49";"0.31";"9.00";"0.00"
"Snacks";"Mosterd zakje";"2.00";"1.00";"0.92";"0.08";"9.00";"0.00"
"Snoep";"Chips";"1.00";"1.95";"1.79";"0.16";"9.00";"0.00"
"Soepen";"Seizoenssoep";"6.00";"45.00";"41.28";"3.72";"9.00";"0.00"
"Soepen";"Tomatensoep";"7.00";"48.65";"44.66";"3.99";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"35.00";"122.50";"112.35";"10.15";"9.00";"0.00"
"Warme Dranken";"Dubbele Espresso ";"1.00";"4.50";"4.13";"0.37";"9.00";"0.00"
"Warme Dranken";"Espresso";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Warme Dranken";"Koffie";"21.00";"68.25";"62.58";"5.67";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"8.00";"34.00";"31.20";"2.80";"9.00";"0.00"
"Warme Dranken";"Thee";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"4.00";"15.80";"14.48";"1.32";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"4.00";"15.80";"14.48";"1.32";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Wraps";"Wrap Zalm";"7.00";"50.75";"46.55";"4.20";"9.00";"0.00"
