"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Leffe Blond";"2.00";"9.50";"7.86";"1.64";"21.00";"0.00"
"Bier";"Liefmans Fruitesse";"1.00";"4.75";"3.93";"0.82";"21.00";"0.00"
"Bier";"Warsteiner";"6.00";"22.50";"18.60";"3.90";"21.00";"0.00"
"Broodjes";"Broodje Bal (in jus)";"13.00";"110.50";"101.40";"9.10";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"10.00";"82.50";"75.70";"6.80";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"9.00";"56.25";"51.57";"4.68";"9.00";"0.00"
"Broodjes";"Croissant los";"2.00";"4.50";"4.12";"0.38";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"24.00";"142.80";"131.03";"11.77";"9.00";"0.00"
"Broodjes";"Pretzel Mortadella";"3.00";"25.50";"23.40";"2.10";"9.00";"0.00"
"Gebak";"Aardbei plaatgebak";"22.00";"121.00";"111.10";"9.90";"9.00";"0.00"
"Gebak";"American Cookie (voorverpakt)";"2.00";"5.90";"5.42";"0.48";"9.00";"0.00"
"Gebak";"Appelflap";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Gebak";"Appeltaart";"21.00";"89.25";"81.90";"7.35";"9.00";"0.00"
"Gebak";"Carrot Cake";"13.00";"51.35";"47.06";"4.29";"9.00";"0.00"
"Gebak";"Gevulde Koek";"5.00";"15.50";"14.21";"1.29";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"25.00";"131.25";"120.50";"10.75";"9.00";"0.00"
"Gebak";"Slagroom";"8.00";"4.00";"3.68";"0.32";"9.00";"0.00"
"Ijs";"Calippo cola";"2.00";"3.90";"3.58";"0.32";"9.00";"0.00"
"Ijs";"Dracula";"1.00";"1.75";"1.61";"0.14";"9.00";"0.00"
"Ijs";"Magnum Classic";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Ijs";"Magnum White";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Ijs";"Raket";"1.00";"1.75";"1.61";"0.14";"9.00";"0.00"
"Ijs";"Twister Marshmallow";"3.00";"5.25";"4.83";"0.42";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"30.00";"118.50";"108.60";"9.90";"9.00";"0.00"
"Koude Dranken";"Bitter Lemon";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"20.00";"67.00";"61.40";"5.60";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Chocomel";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"11.00";"35.75";"32.78";"2.97";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"10.00";"32.50";"29.80";"2.70";"9.00";"0.00"
"Koude Dranken";"Fanta";"8.00";"26.00";"23.84";"2.16";"9.00";"0.00"
"Koude Dranken";"Fristi";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"11.00";"35.75";"32.78";"2.97";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Rivella ";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"5.00";"17.50";"16.05";"1.45";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"3.00";"10.50";"9.63";"0.87";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Koude Dranken";"Tonic";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"2.00";"9.50";"8.72";"0.78";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"3.00";"11.25";"10.32";"0.93";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"4.00";"15.00";"13.76";"1.24";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"6.00";"71.70";"65.76";"5.94";"9.00";"0.00"
"Snacks";"Fritessaus zakje ";"2.00";"1.50";"1.38";"0.12";"9.00";"0.00"
"Snacks";"Ketchup zakje";"2.00";"1.50";"1.38";"0.12";"9.00";"0.00"
"Snacks";"Kroket";"11.00";"41.80";"38.39";"3.41";"9.00";"0.00"
"Snacks";"Mosterd zakje";"2.00";"1.00";"0.92";"0.08";"9.00";"0.00"
"Snoep";"Chips";"3.00";"5.85";"5.37";"0.48";"9.00";"0.00"
"Soepen";"Seizoenssoep";"5.00";"37.50";"34.40";"3.10";"9.00";"0.00"
"Soepen";"Tomatensoep";"4.00";"27.80";"25.52";"2.28";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"65.00";"227.50";"208.65";"18.85";"9.00";"0.00"
