"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Leffe Blond";"5.00";"21.85";"18.07";"3.78";"21.00";"1.90"
"Bier";"Warsteiner";"1.00";"3.00";"2.48";"0.52";"21.00";"0.75"
"Broodjes";"Broodje Bal (in jus)";"11.00";"91.80";"84.24";"7.56";"9.00";"1.70"
"Broodjes";"Broodje Gegrilde Groente";"11.00";"90.75";"83.27";"7.48";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"3.00";"18.75";"17.19";"1.56";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"24.00";"139.23";"127.77";"11.46";"9.00";"3.57"
"Broodjes";"Pretzel Mortadella";"3.00";"25.50";"23.40";"2.10";"9.00";"0.00"
"Gebak";"Aardbei plaatgebak";"19.00";"101.20";"92.92";"8.28";"9.00";"3.30"
"Gebak";"American Cookie (voorverpakt)";"2.00";"5.90";"5.42";"0.48";"9.00";"0.00"
"Gebak";"Appelflap";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Gebak";"Appeltaart";"18.00";"74.80";"68.64";"6.16";"9.00";"1.70"
"Gebak";"Carrot Cake";"11.00";"43.45";"39.82";"3.63";"9.00";"0.00"
"Gebak";"Gevulde Koek";"6.00";"17.98";"16.48";"1.50";"9.00";"0.62"
"Gebak";"Meringue  (glutenarm)";"22.00";"111.30";"102.16";"9.14";"9.00";"4.20"
"Gebak";"Plaatgebak  (vegan,  lactosearm)";"6.00";"28.50";"26.16";"2.34";"9.00";"0.00"
"Gebak";"Slagroom";"15.00";"7.30";"6.72";"0.58";"9.00";"0.20"
"Ijs";"Calippo cola";"1.00";"1.95";"1.79";"0.16";"9.00";"0.00"
"Ijs";"Dracula";"1.00";"1.75";"1.61";"0.14";"9.00";"0.00"
"Ijs";"Magnum Almond vegan";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Ijs";"Magnum Classic";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Ijs";"Magnum White";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Ijs";"Raket";"4.00";"7.00";"6.44";"0.56";"9.00";"0.00"
"Ijs";"Solero";"1.00";"2.95";"2.71";"0.24";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"18.00";"69.52";"63.72";"5.80";"9.00";"1.58"
"Koude Dranken";"Bitter Lemon";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"4.00";"13.40";"12.28";"1.12";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Chocomel";"4.00";"12.35";"11.33";"1.02";"9.00";"0.65"
"Koude Dranken";"Coca Cola";"16.00";"48.10";"44.14";"3.96";"9.00";"3.90"
"Koude Dranken";"Coca Cola Zero";"12.00";"38.35";"35.17";"3.18";"9.00";"0.65"
"Koude Dranken";"Fanta";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Fristi";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"3.00";"8.45";"7.76";"0.69";"9.00";"1.30"
"Koude Dranken";"Rivella ";"4.00";"12.35";"11.33";"1.02";"9.00";"0.65"
"Koude Dranken";"Schulp | Appel";"7.00";"24.50";"22.47";"2.03";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"7.00";"23.80";"21.83";"1.97";"9.00";"0.70"
"Koude Dranken";"Schulp | Sinaasappel";"7.00";"23.80";"21.83";"1.97";"9.00";"0.70"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"2.00";"9.50";"8.72";"0.78";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"1.00";"3.75";"3.44";"0.31";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"1.00";"3.00";"2.75";"0.25";"9.00";"0.75"
"Salades";"Salade Parelcouscous";"4.00";"47.80";"43.84";"3.96";"9.00";"0.00"
"Snacks";"Ketchup zakje";"2.00";"1.50";"1.38";"0.12";"9.00";"0.00"
