"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Salades";"Salade Parelcouscous";"3.00";"35.85";"32.88";"2.97";"9.00";"0.00"
"Snoep";"Chips";"2.00";"3.90";"3.58";"0.32";"9.00";"0.00"
"Soepen";"Seizoenssoep";"14.00";"105.00";"96.32";"8.68";"9.00";"0.00"
"Soepen";"Tomatensoep";"2.00";"13.90";"12.76";"1.14";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"43.00";"150.50";"138.03";"12.47";"9.00";"0.00"
"Warme Dranken";"Dubbele Espresso ";"1.00";"4.50";"4.13";"0.37";"9.00";"0.00"
"Warme Dranken";"Espresso";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Warme Dranken";"Koffie";"32.00";"104.00";"95.36";"8.64";"9.00";"0.00"
"Warme Dranken";"Koffie Verkeerd";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"6.00";"25.50";"23.40";"2.10";"9.00";"0.00"
"Warme Dranken";"Thee";"8.00";"26.00";"23.84";"2.16";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"3.00";"11.85";"10.86";"0.99";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"2.00";"7.90";"7.24";"0.66";"9.00";"0.00"
"Wijn";"Rosé Wijn - Mr Paul | Cinsualt Rosé";"2.00";"13.90";"11.48";"2.42";"21.00";"0.00"
"Wraps";"Wrap Zalm";"14.00";"101.50";"93.11";"8.39";"9.00";"0.00"
