"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Broodjes";"Broodje Gegrilde Groente";"2.00";"16.50";"15.14";"1.36";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"1.00";"6.25";"5.73";"0.52";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"1.00";"6.95";"6.38";"0.57";"9.00";"0.00"
"Gebak";"Appelflap";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Gebak";"Appeltaart";"1.00";"4.25";"3.90";"0.35";"9.00";"0.00"
"Gebak";"Carrot Cake";"4.00";"15.80";"14.48";"1.32";"9.00";"0.00"
"Gebak";"Gevulde Koek";"1.00";"3.10";"2.84";"0.26";"9.00";"0.00"
"Gebak";"Plaatgebak  (vegan,  lactosearm)";"4.00";"19.00";"17.44";"1.56";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"8.00";"31.60";"28.96";"2.64";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"1.00";"3.35";"3.07";"0.28";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Fristi";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Pink Aromatic Berries";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"1.00";"11.95";"10.96";"0.99";"9.00";"0.00"
"Snacks";"Mosterd zakje";"4.00";"2.00";"1.84";"0.16";"9.00";"0.00"
"Soepen";"Seizoenssoep";"1.00";"7.50";"6.88";"0.62";"9.00";"0.00"
"Soepen";"Tomatensoep";"5.00";"34.75";"31.90";"2.85";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"16.00";"56.00";"51.36";"4.64";"9.00";"0.00"
"Warme Dranken";"Koffie";"9.00";"29.25";"26.82";"2.43";"9.00";"0.00"
"Warme Dranken";"Thee";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"2.00";"7.90";"7.24";"0.66";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Wraps";"Wrap Zalm";"1.00";"7.25";"6.65";"0.60";"9.00";"0.00"
