"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Broodjes";"Broodje Bal (in jus)";"8.00";"68.00";"62.40";"5.60";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"7.00";"57.75";"52.99";"4.76";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"8.00";"50.00";"45.84";"4.16";"9.00";"0.00"
"Broodjes";"Croissant jam/hagelslag";"1.00";"2.75";"2.52";"0.23";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"37.00";"220.15";"202.02";"18.13";"9.00";"0.00"
"Broodjes";"Pretzel Mortadella";"8.00";"68.00";"62.40";"5.60";"9.00";"0.00"
"Gebak";"Aardbei plaatgebak";"20.00";"110.00";"101.00";"9.00";"9.00";"0.00"
"Gebak";"American Cookie (voorverpakt)";"2.00";"5.90";"5.42";"0.48";"9.00";"0.00"
"Gebak";"Appelflap";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Gebak";"Appeltaart";"16.00";"68.00";"62.40";"5.60";"9.00";"0.00"
"Gebak";"Carrot Cake";"14.00";"55.30";"50.68";"4.62";"9.00";"0.00"
"Gebak";"Gevulde Koek";"4.00";"12.40";"11.36";"1.04";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"36.00";"189.00";"173.52";"15.48";"9.00";"0.00"
"Gebak";"Slagroom";"7.00";"3.50";"3.22";"0.28";"9.00";"0.00"
"Ijs";"Cornetto";"2.00";"5.00";"4.58";"0.42";"9.00";"0.00"
"Ijs";"Dracula";"2.00";"3.50";"3.22";"0.28";"9.00";"0.00"
"Ijs";"Raket";"1.00";"1.75";"1.61";"0.14";"9.00";"0.00"
"Ijs";"Solero";"1.00";"2.95";"2.71";"0.24";"9.00";"0.00"
"Ijs";"Twister Marshmallow";"4.00";"7.00";"6.44";"0.56";"9.00";"0.00"
"Kleine trek";"Kaasswirl";"4.00";"15.80";"14.48";"1.32";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"29.00";"114.55";"104.98";"9.57";"9.00";"0.00"
"Koude Dranken";"Bitter Lemon";"9.00";"29.25";"26.82";"2.43";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"14.00";"46.90";"42.98";"3.92";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Chocomel";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"16.00";"52.00";"47.68";"4.32";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Fanta";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Fristi";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"15.00";"48.75";"44.70";"4.05";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Rivella ";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"5.00";"17.50";"16.05";"1.45";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"9.00";"31.50";"28.89";"2.61";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"1.00";"4.75";"4.36";"0.39";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"3.00";"11.25";"10.32";"0.93";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"2.00";"7.50";"6.88";"0.62";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"6.00";"71.70";"65.76";"5.94";"9.00";"0.00"
"Snacks";"Kroket";"9.00";"34.20";"31.41";"2.79";"9.00";"0.00"
"Snacks";"Mosterd zakje";"2.00";"1.00";"0.92";"0.08";"9.00";"0.00"
"Soepen";"Seizoenssoep";"15.00";"112.50";"103.20";"9.30";"9.00";"0.00"
"Soepen";"Tomatensoep";"21.00";"145.95";"133.98";"11.97";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"63.00";"220.50";"202.23";"18.27";"9.00";"0.00"
"Warme Dranken";"Dubbele Espresso ";"1.00";"4.50";"4.13";"0.37";"9.00";"0.00"
"Warme Dranken";"Espresso";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Warme Dranken";"Koffie";"59.00";"191.75";"175.82";"15.93";"9.00";"0.00"
"Warme Dranken";"Koffie Verkeerd";"3.00";"10.50";"9.63";"0.87";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"15.00";"63.75";"58.50";"5.25";"9.00";"0.00"
"Warme Dranken";"Thee";"14.00";"45.50";"41.72";"3.78";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"3.00";"11.85";"10.86";"0.99";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"4.00";"15.80";"14.48";"1.32";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Wijn";"Witte Wijn - Mr Paul | Sauvignon Blanc";"1.00";"6.95";"5.74";"1.21";"21.00";"0.00"
"Wraps";"Wrap Zalm";"16.00";"116.00";"106.40";"9.60";"9.00";"0.00"
