"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Leffe Blond";"2.00";"9.50";"7.86";"1.64";"21.00";"0.00"
"Bier";"Warsteiner";"3.00";"11.25";"9.30";"1.95";"21.00";"0.00"
"Broodjes";"Broodje Bal (in jus)";"1.00";"8.50";"7.80";"0.70";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"18.00";"148.50";"136.26";"12.24";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"4.00";"25.00";"22.92";"2.08";"9.00";"0.00"
"Broodjes";"Kids boterham kaas/jam/hagel";"1.00";"2.75";"2.52";"0.23";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"28.00";"166.60";"152.88";"13.72";"9.00";"0.00"
"Broodjes";"Tafelbroodje";"1.00";"0.95";"0.87";"0.08";"9.00";"0.00"
"Gebak";"Aardbei plaatgebak";"5.00";"27.50";"25.25";"2.25";"9.00";"0.00"
"Gebak";"Appelflap";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Gebak";"Appeltaart";"8.00";"34.00";"31.20";"2.80";"9.00";"0.00"
"Gebak";"Carrot Cake";"2.00";"7.90";"7.24";"0.66";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"6.00";"31.50";"28.92";"2.58";"9.00";"0.00"
"Gebak";"Slagroom";"4.00";"2.00";"1.84";"0.16";"9.00";"0.00"
"Ijs";"Magnum Almond vegan";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Ijs";"Magnum White";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Kleine trek";"Kaasswirl";"1.00";"3.95";"3.62";"0.33";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"9.00";"35.55";"32.58";"2.97";"9.00";"0.00"
"Koude Dranken";"Bitter Lemon";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"4.00";"13.40";"12.28";"1.12";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Chocomel";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Fanta";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Fristi";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Rivella ";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"7.00";"24.50";"22.47";"2.03";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Koude Dranken";"Tonic";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"3.00";"14.25";"13.08";"1.17";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"3.00";"11.25";"10.32";"0.93";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"4.00";"47.80";"43.84";"3.96";"9.00";"0.00"
"Snacks";"Kroket";"1.00";"3.80";"3.49";"0.31";"9.00";"0.00"
"Snoep";"Chips";"2.00";"3.90";"3.58";"0.32";"9.00";"0.00"
"Soepen";"Seizoenssoep";"4.00";"30.00";"27.52";"2.48";"9.00";"0.00"
"Soepen";"Tomatensoep";"12.00";"83.40";"76.56";"6.84";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"23.00";"80.50";"73.83";"6.67";"9.00";"0.00"
"Warme Dranken";"Koffie";"43.00";"139.75";"128.14";"11.61";"9.00";"0.00"
"Warme Dranken";"Koffie Verkeerd";"3.00";"10.50";"9.63";"0.87";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"6.00";"25.50";"23.40";"2.10";"9.00";"0.00"
"Warme Dranken";"Thee";"11.00";"35.75";"32.78";"2.97";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"2.00";"7.90";"7.24";"0.66";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"3.00";"11.85";"10.86";"0.99";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Wijn";"Witte Wijn - Mr Paul | Sauvignon Blanc";"4.00";"27.80";"22.96";"4.84";"21.00";"0.00"
"Wraps";"Wrap Zalm";"12.00";"87.00";"79.80";"7.20";"9.00";"0.00"
