"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Broodjes";"Broodje Bal (in jus)";"5.00";"42.50";"39.00";"3.50";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"3.00";"24.75";"22.71";"2.04";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"2.00";"12.50";"11.46";"1.04";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"6.00";"41.70";"38.28";"3.42";"9.00";"0.00"
"Broodjes";"Pretzel Mortadella";"1.00";"8.50";"7.80";"0.70";"9.00";"0.00"
"Gebak";"American Cookie (voorverpakt)";"1.00";"2.95";"2.71";"0.24";"9.00";"0.00"
"Gebak";"Appeltaart";"5.00";"21.25";"19.50";"1.75";"9.00";"0.00"
"Gebak";"Carrot Cake";"3.00";"11.85";"10.86";"0.99";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"5.00";"26.25";"24.10";"2.15";"9.00";"0.00"
"Gebak";"Plaatgebak  (vegan,  lactosearm)";"5.00";"23.75";"21.80";"1.95";"9.00";"0.00"
"Gebak";"Slagroom";"5.00";"2.50";"2.30";"0.20";"9.00";"0.00"
"Ijs";"Magnum Almond vegan";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Ijs";"Magnum Classic";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Ijs";"Magnum White";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Ijs";"Raket";"1.00";"1.75";"1.61";"0.14";"9.00";"0.00"
"Ijs";"Twister Marshmallow";"1.00";"1.75";"1.61";"0.14";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"3.00";"11.85";"10.86";"0.99";"9.00";"0.00"
"Koude Dranken";"Bitter Lemon";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"2.00";"6.70";"6.14";"0.56";"9.00";"0.00"
"Koude Dranken";"Chocomel";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Rivella ";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Koude Dranken";"Tonic";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"1.00";"11.95";"10.96";"0.99";"9.00";"0.00"
"Snacks";"Kroket";"1.00";"3.80";"3.49";"0.31";"9.00";"0.00"
"Snacks";"Mosterd zakje";"3.00";"1.50";"1.38";"0.12";"9.00";"0.00"
"Snoep";"Chips";"1.00";"1.95";"1.79";"0.16";"9.00";"0.00"
"Soepen";"Seizoenssoep";"1.00";"7.50";"6.88";"0.62";"9.00";"0.00"
"Soepen";"Tomatensoep";"5.00";"34.75";"31.90";"2.85";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"19.00";"66.50";"60.99";"5.51";"9.00";"0.00"
"Warme Dranken";"Dubbele Espresso ";"1.00";"4.50";"4.13";"0.37";"9.00";"0.00"
"Warme Dranken";"Espresso";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Warme Dranken";"Koffie";"19.00";"61.75";"56.62";"5.13";"9.00";"0.00"
"Warme Dranken";"Koffie Verkeerd";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"6.00";"25.50";"23.40";"2.10";"9.00";"0.00"
"Warme Dranken";"Thee";"9.00";"29.25";"26.82";"2.43";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"1.00";"3.95";"3.62";"0.33";"9.00";"0.00"
"Wraps";"Wrap Zalm";"8.00";"58.00";"53.20";"4.80";"9.00";"0.00"
