"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Leffe Blond";"2.00";"9.50";"7.86";"1.64";"21.00";"0.00"
"Bier";"Warsteiner";"4.00";"15.00";"12.40";"2.60";"21.00";"0.00"
"Broodjes";"Broodje Bal (in jus)";"9.00";"76.50";"70.20";"6.30";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"8.00";"66.00";"60.56";"5.44";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"5.00";"31.25";"28.65";"2.60";"9.00";"0.00"
"Broodjes";"Kids boterham kaas/jam/hagel";"1.00";"2.75";"2.52";"0.23";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"10.00";"59.50";"54.60";"4.90";"9.00";"0.00"
"Broodjes";"Pretzel Mortadella";"3.00";"25.50";"23.40";"2.10";"9.00";"0.00"
"Gebak";"Aardbei plaatgebak";"12.00";"66.00";"60.60";"5.40";"9.00";"0.00"
"Gebak";"Appelflap";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Gebak";"Appeltaart";"10.00";"42.50";"39.00";"3.50";"9.00";"0.00"
"Gebak";"Gevulde Koek";"6.00";"18.60";"17.04";"1.56";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"19.00";"99.75";"91.58";"8.17";"9.00";"0.00"
"Gebak";"Slagroom";"7.00";"3.50";"3.22";"0.28";"9.00";"0.00"
"Ijs";"Cornetto";"1.00";"2.50";"2.29";"0.21";"9.00";"0.00"
"Ijs";"Magnum Classic";"5.00";"17.50";"16.05";"1.45";"9.00";"0.00"
"Ijs";"Solero";"3.00";"8.85";"8.13";"0.72";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"13.00";"51.35";"47.06";"4.29";"9.00";"0.00"
"Koude Dranken";"Bitter Lemon";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"9.00";"30.15";"27.63";"2.52";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Chocomel";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"9.00";"29.25";"26.82";"2.43";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Rivella ";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Koude Dranken";"Tonic";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"4.00";"19.00";"17.44";"1.56";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"3.00";"11.25";"10.32";"0.93";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"2.00";"7.50";"6.88";"0.62";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"5.00";"59.75";"54.80";"4.95";"9.00";"0.00"
"Snacks";"Mosterd zakje";"1.00";"0.50";"0.46";"0.04";"9.00";"0.00"
"Snoep";"Chips";"2.00";"3.90";"3.58";"0.32";"9.00";"0.00"
"Soepen";"Seizoenssoep";"4.00";"30.00";"27.52";"2.48";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"46.00";"161.00";"147.66";"13.34";"9.00";"0.00"
"Warme Dranken";"Dubbele Espresso ";"1.00";"4.50";"4.13";"0.37";"9.00";"0.00"
"Warme Dranken";"Espresso";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Warme Dranken";"Koffie";"46.00";"149.50";"137.08";"12.42";"9.00";"0.00"
"Warme Dranken";"Koffie Verkeerd";"3.00";"10.50";"9.63";"0.87";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"11.00";"46.75";"42.90";"3.85";"9.00";"0.00"
"Warme Dranken";"Thee";"19.00";"61.75";"56.62";"5.13";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"2.00";"7.90";"7.24";"0.66";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"2.00";"7.90";"7.24";"0.66";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Wijn";"Rosé Wijn - Mr Paul | Cinsualt Rosé";"2.00";"13.90";"11.48";"2.42";"21.00";"0.00"
"Wijn";"Witte Wijn - Mr Paul | Sauvignon Blanc";"2.00";"13.90";"11.48";"2.42";"21.00";"0.00"
"Wraps";"Wrap Zalm";"14.00";"99.69";"91.44";"8.25";"9.00";"1.81"
