"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Leffe Blond";"10.00";"47.50";"39.30";"8.20";"21.00";"0.00"
"Bier";"Liefmans Fruitesse";"1.00";"4.75";"3.93";"0.82";"21.00";"0.00"
"Bier";"Warsteiner";"1.00";"3.75";"3.10";"0.65";"21.00";"0.00"
"Broodjes";"Broodje Bal (in jus)";"9.00";"76.50";"70.20";"6.30";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"8.00";"66.00";"60.56";"5.44";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"6.00";"37.50";"34.38";"3.12";"9.00";"0.00"
"Broodjes";"Croissant jam/hagelslag";"1.00";"2.75";"2.52";"0.23";"9.00";"0.00"
"Broodjes";"Croissant los";"1.00";"2.25";"2.06";"0.19";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"28.00";"166.60";"152.88";"13.72";"9.00";"0.00"
"Broodjes";"Pretzel Mortadella";"3.00";"25.50";"23.40";"2.10";"9.00";"0.00"
"Broodjes";"Tafelbroodje";"6.00";"5.70";"5.22";"0.48";"9.00";"0.00"
"Gebak";"Aardbei plaatgebak";"11.00";"60.50";"55.55";"4.95";"9.00";"0.00"
"Gebak";"American Cookie (voorverpakt)";"5.00";"14.75";"13.55";"1.20";"9.00";"0.00"
"Gebak";"Appelflap";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Gebak";"Appeltaart";"17.00";"72.25";"66.30";"5.95";"9.00";"0.00"
"Gebak";"Carrot Cake";"3.00";"11.85";"10.86";"0.99";"9.00";"0.00"
"Gebak";"Gevulde Koek";"1.00";"3.10";"2.84";"0.26";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"26.00";"136.50";"125.32";"11.18";"9.00";"0.00"
"Gebak";"Slagroom";"8.00";"4.00";"3.68";"0.32";"9.00";"0.00"
"Ijs";"Calippo cola";"3.00";"5.85";"5.37";"0.48";"9.00";"0.00"
"Ijs";"Cornetto";"6.00";"15.00";"13.74";"1.26";"9.00";"0.00"
"Ijs";"Dracula";"1.00";"1.75";"1.61";"0.14";"9.00";"0.00"
"Ijs";"Magnum Almond vegan";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Ijs";"Magnum Classic";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Ijs";"Magnum White";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Ijs";"Raket";"2.00";"3.50";"3.22";"0.28";"9.00";"0.00"
"Ijs";"Solero";"4.00";"11.80";"10.84";"0.96";"9.00";"0.00"
"Ijs";"Twister Marshmallow";"1.00";"1.75";"1.61";"0.14";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"23.00";"90.85";"83.26";"7.59";"9.00";"0.00"
"Koude Dranken";"Bitter Lemon";"9.00";"29.25";"26.82";"2.43";"9.00";"0.00"
