"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Leffe Blond";"11.00";"52.25";"43.23";"9.02";"21.00";"0.00"
"Bier";"Warsteiner";"22.00";"82.50";"68.20";"14.30";"21.00";"0.00"
"Broodjes";"Broodje Bal (in jus)";"20.00";"170.00";"156.00";"14.00";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"11.00";"90.75";"83.27";"7.48";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"11.00";"68.75";"63.03";"5.72";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"26.00";"154.70";"141.96";"12.74";"9.00";"0.00"
"Gebak";"Aardbei plaatgebak";"25.00";"137.50";"126.25";"11.25";"9.00";"0.00"
"Gebak";"American Cookie (voorverpakt)";"1.00";"2.95";"2.71";"0.24";"9.00";"0.00"
"Gebak";"Appelflap";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Gebak";"Appeltaart";"38.00";"161.50";"148.20";"13.30";"9.00";"0.00"
"Gebak";"Carrot Cake";"7.00";"27.65";"25.34";"2.31";"9.00";"0.00"
"Gebak";"Gevulde Koek";"2.00";"6.20";"5.68";"0.52";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"33.00";"173.25";"159.06";"14.19";"9.00";"0.00"
"Gebak";"Slagroom";"12.00";"6.00";"5.52";"0.48";"9.00";"0.00"
"Ijs";"Calippo cola";"1.00";"1.95";"1.79";"0.16";"9.00";"0.00"
"Ijs";"Cornetto";"3.00";"7.50";"6.87";"0.63";"9.00";"0.00"
"Ijs";"Dracula";"1.00";"1.75";"1.61";"0.14";"9.00";"0.00"
"Ijs";"Magnum Almond vegan";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Ijs";"Magnum Classic";"8.00";"28.00";"25.68";"2.32";"9.00";"0.00"
"Ijs";"Magnum White";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Ijs";"Raket";"2.00";"3.50";"3.22";"0.28";"9.00";"0.00"
"Ijs";"Solero";"4.00";"11.80";"10.83";"0.97";"9.00";"0.00"
"Ijs";"Twister Marshmallow";"3.00";"5.25";"4.83";"0.42";"9.00";"0.00"
"Kleine trek";"Kaasswirl";"5.00";"19.75";"18.10";"1.65";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"33.00";"129.36";"118.56";"10.80";"9.00";"0.99"
"Koude Dranken";"Bitter Lemon";"15.00";"48.75";"44.70";"4.05";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"35.00";"117.25";"107.45";"9.80";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Chocomel";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"12.00";"39.00";"35.76";"3.24";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Fanta";"13.00";"42.25";"38.74";"3.51";"9.00";"0.00"
"Koude Dranken";"Fristi";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"17.00";"55.25";"50.66";"4.59";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Koude Dranken";"Rivella ";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"15.00";"52.50";"48.15";"4.35";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"5.00";"17.50";"16.05";"1.45";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"3.00";"10.50";"9.63";"0.87";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"3.00";"10.50";"9.63";"0.87";"9.00";"0.00"
"Koude Dranken";"Tonic";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
