"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Leffe Blond";"3.00";"12.35";"10.21";"2.14";"21.00";"1.90"
"Bier";"Warsteiner";"1.00";"3.75";"3.10";"0.65";"21.00";"0.00"
"Broodjes";"Broodje Bal (in jus)";"7.00";"59.50";"54.60";"4.90";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"15.00";"123.75";"113.55";"10.20";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"15.00";"92.50";"84.81";"7.69";"9.00";"1.25"
"Broodjes";"Oerbrood Kroket";"13.00";"84.79";"77.82";"6.97";"9.00";"5.56"
"Broodjes";"Pretzel Mortadella";"7.00";"59.50";"54.60";"4.90";"9.00";"0.00"
"Broodjes";"Tafelbroodje";"1.00";"0.76";"0.70";"0.06";"9.00";"0.19"
"Gebak";"American Cookie (voorverpakt)";"2.00";"5.31";"4.88";"0.43";"9.00";"0.59"
"Gebak";"Appelflap";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Gebak";"Appeltaart";"26.00";"110.50";"101.40";"9.10";"9.00";"0.00"
"Gebak";"Carrot Cake";"20.00";"77.42";"70.96";"6.46";"9.00";"1.58"
"Gebak";"Gevulde Koek";"1.00";"3.10";"2.84";"0.26";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"45.00";"235.20";"215.92";"19.28";"9.00";"1.05"
"Gebak";"Plaatgebak  (vegan,  lactosearm)";"17.00";"78.85";"72.37";"6.48";"9.00";"1.90"
"Gebak";"Slagroom";"5.00";"2.40";"2.21";"0.19";"9.00";"0.10"
"Ijs";"Cornetto";"3.00";"7.50";"6.87";"0.63";"9.00";"0.00"
"Ijs";"Dracula";"1.00";"1.75";"1.61";"0.14";"9.00";"0.00"
"Ijs";"Magnum Almond vegan";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Ijs";"Magnum Classic";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Ijs";"Magnum White";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Ijs";"Solero";"2.00";"5.90";"5.42";"0.48";"9.00";"0.00"
"Ijs";"Twister Marshmallow";"1.00";"1.75";"1.61";"0.14";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"23.00";"87.69";"80.39";"7.30";"9.00";"3.16"
"Koude Dranken";"Bitter Lemon";"8.00";"25.35";"23.25";"2.10";"9.00";"0.65"
"Koude Dranken";"Chaudfontaine Blauw PET";"8.00";"26.80";"24.56";"2.24";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Chocomel";"5.00";"14.95";"13.72";"1.23";"9.00";"1.30"
"Koude Dranken";"Coca Cola";"16.00";"52.00";"47.68";"4.32";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"12.00";"39.00";"35.76";"3.24";"9.00";"0.00"
"Koude Dranken";"Fanta";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Koude Dranken";"Fristi";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"12.00";"38.35";"35.17";"3.18";"9.00";"0.65"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Rivella ";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"6.00";"21.00";"19.26";"1.74";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"9.00";"30.80";"28.25";"2.55";"9.00";"0.70"
"Koude Dranken";"Schulp | Sinaasappel";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Koude Dranken";"Tonic";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
