"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Liefmans Fruitesse";"1.00";"4.75";"3.93";"0.82";"21.00";"0.00"
"Bier";"Warsteiner";"4.00";"15.00";"12.40";"2.60";"21.00";"0.00"
"Broodjes";"Broodje Bal (in jus)";"12.00";"102.00";"93.59";"8.41";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"18.00";"148.50";"136.26";"12.24";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"13.00";"81.25";"74.49";"6.76";"9.00";"0.00"
"Broodjes";"Croissant los";"2.00";"4.50";"4.12";"0.38";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"14.00";"97.30";"89.32";"7.98";"9.00";"0.00"
"Broodjes";"Pretzel Mortadella";"7.00";"59.50";"54.60";"4.90";"9.00";"0.00"
"Gebak";"American Cookie (voorverpakt)";"9.00";"26.55";"24.39";"2.16";"9.00";"0.00"
"Gebak";"Appelflap";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Gebak";"Appeltaart";"24.00";"102.00";"93.60";"8.40";"9.00";"0.00"
"Gebak";"Carrot Cake";"14.00";"55.30";"50.68";"4.62";"9.00";"0.00"
"Gebak";"Gevulde Koek";"3.00";"9.30";"8.52";"0.78";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"20.00";"105.00";"96.40";"8.60";"9.00";"0.00"
"Gebak";"Plaatgebak  (vegan,  lactosearm)";"8.00";"38.00";"34.88";"3.12";"9.00";"0.00"
"Gebak";"Slagroom";"9.00";"4.50";"4.14";"0.36";"9.00";"0.00"
"Ijs";"Calippo cola";"1.00";"1.95";"1.79";"0.16";"9.00";"0.00"
"Ijs";"Magnum Almond vegan";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Ijs";"Magnum Classic";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Ijs";"Magnum White";"1.00";"3.50";"3.21";"0.29";"9.00";"0.00"
"Ijs";"Raket";"3.00";"5.25";"4.83";"0.42";"9.00";"0.00"
"Ijs";"Twister Marshmallow";"1.00";"1.75";"1.61";"0.14";"9.00";"0.00"
"Kleine trek";"Kaasbroodje";"8.00";"31.60";"28.96";"2.64";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"39.00";"154.05";"141.18";"12.87";"9.00";"0.00"
"Koude Dranken";"Bitter Lemon";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Cassis";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"8.00";"26.80";"24.56";"2.24";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Chocomel";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"11.00";"35.75";"32.78";"2.97";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"16.00";"52.00";"47.68";"4.32";"9.00";"0.00"
"Koude Dranken";"Fanta";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Fristi";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"8.00";"26.00";"23.84";"2.16";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"9.00";"29.25";"26.82";"2.43";"9.00";"0.00"
"Koude Dranken";"Pink Aromatic Berries";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Rivella ";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"6.00";"21.00";"19.26";"1.74";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"5.00";"17.50";"16.05";"1.45";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"3.00";"10.50";"9.63";"0.87";"9.00";"0.00"
"Koude Dranken";"Tonic";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"2.00";"9.50";"8.72";"0.78";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"1.00";"3.75";"3.44";"0.31";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"4.00";"15.00";"13.76";"1.24";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"5.00";"59.75";"54.80";"4.95";"9.00";"0.00"
"Snoep";"Chips";"7.00";"13.65";"12.53";"1.12";"9.00";"0.00"
"Soepen";"Seizoenssoep";"10.00";"75.00";"68.80";"6.20";"9.00";"0.00"
"Soepen";"Tomatensoep";"13.00";"90.35";"82.94";"7.41";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"68.00";"238.00";"218.28";"19.72";"9.00";"0.00"
"Warme Dranken";"Espresso";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
