"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Leffe Blond";"3.00";"14.25";"11.79";"2.46";"21.00";"0.00"
"Bier";"Warsteiner";"3.00";"11.25";"9.30";"1.95";"21.00";"0.00"
"Broodjes";"Broodje Bal (in jus)";"5.00";"42.50";"39.00";"3.50";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"9.00";"74.25";"68.13";"6.12";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"4.00";"25.00";"22.92";"2.08";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"10.00";"69.50";"63.80";"5.70";"9.00";"0.00"
"Broodjes";"Pretzel Mortadella";"2.00";"17.00";"15.60";"1.40";"9.00";"0.00"
"Gebak";"Appelflap";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Gebak";"Appeltaart";"7.00";"29.75";"27.30";"2.45";"9.00";"0.00"
"Gebak";"Carrot Cake";"9.00";"35.55";"32.58";"2.97";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"12.00";"63.00";"57.84";"5.16";"9.00";"0.00"
"Gebak";"Plaatgebak  (vegan,  lactosearm)";"1.00";"4.75";"4.36";"0.39";"9.00";"0.00"
"Ijs";"Cornetto";"2.00";"5.00";"4.58";"0.42";"9.00";"0.00"
"Ijs";"Magnum Classic";"3.00";"10.50";"9.63";"0.87";"9.00";"0.00"
"Ijs";"Raket";"1.00";"1.75";"1.61";"0.14";"9.00";"0.00"
"Ijs";"Solero";"1.00";"2.95";"2.71";"0.24";"9.00";"0.00"
"Ijs";"Twister Marshmallow";"3.00";"5.25";"4.83";"0.42";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"14.00";"55.30";"50.68";"4.62";"9.00";"0.00"
"Koude Dranken";"Bitter Lemon";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"12.00";"40.20";"36.84";"3.36";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"6.00";"19.50";"17.88";"1.62";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Fanta";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Pink Aromatic Berries";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Rivella ";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"7.00";"24.50";"22.47";"2.03";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"3.00";"10.50";"9.63";"0.87";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"1.00";"4.75";"4.36";"0.39";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"1.00";"3.75";"3.44";"0.31";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"6.00";"71.70";"65.76";"5.94";"9.00";"0.00"
"Snacks";"Kroket";"2.00";"7.60";"6.98";"0.62";"9.00";"0.00"
"Snoep";"Chips";"2.00";"3.90";"3.58";"0.32";"9.00";"0.00"
"Soepen";"Seizoenssoep";"5.00";"37.50";"34.40";"3.10";"9.00";"0.00"
"Soepen";"Tomatensoep";"2.00";"13.90";"12.76";"1.14";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"27.00";"94.50";"86.67";"7.83";"9.00";"0.00"
"Warme Dranken";"Espresso";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Warme Dranken";"Koffie";"24.00";"78.00";"71.52";"6.48";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"6.00";"25.50";"23.40";"2.10";"9.00";"0.00"
"Warme Dranken";"Thee";"8.00";"26.00";"23.84";"2.16";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"3.00";"11.85";"10.86";"0.99";"9.00";"0.00"
"Warme Dranken";"Thee | Verse munt";"3.00";"11.85";"10.86";"0.99";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Wijn";"Moezel Wijn";"2.00";"13.90";"11.48";"2.42";"21.00";"0.00"
"Wijn";"Rode Wijn - Mr Paul | Merlot";"1.00";"6.95";"5.74";"1.21";"21.00";"0.00"
"Wraps";"Wrap Zalm";"7.00";"50.75";"46.55";"4.20";"9.00";"0.00"
